date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-06-22,26,24,0.0,13.7,7,98,06:49 PM,05:08 AM,05:51 AM,07:17 PM,20,27,27,25,38,23,73,0.0,1018,26,10,71,28,96822
2013-06-23,26,24,0.0,13.7,7,100,07:50 PM,06:13 AM,05:51 AM,07:17 PM,20,27,27,25,34,31,76,0.2,1019,26,10,65,25,96822
2013-06-24,26,24,0.0,13.7,7,87,08:45 PM,07:19 AM,05:51 AM,07:17 PM,20,27,27,25,29,28,74,0.1,1019,26,10,63,22,96822
2013-06-25,25,24,0.0,12.1,5,79,09:35 PM,08:24 AM,05:51 AM,07:17 PM,21,26,26,24,26,61,79,0.3,1018,25,10,60,19,96822
2013-06-26,26,24,0.0,13.7,7,71,10:21 PM,09:27 AM,05:52 AM,07:17 PM,20,27,27,25,25,29,75,0.0,1017,26,10,60,19,96822
2013-06-27,26,24,0.0,13.7,7,64,11:04 PM,10:27 AM,05:52 AM,07:17 PM,19,27,27,25,26,13,72,0.0,1016,26,10,66,19,96822
2013-06-28,26,24,0.0,13.7,7,56,11:44 PM,11:24 AM,05:52 AM,07:17 PM,20,27,27,25,25,24,74,0.2,1015,26,10,64,19,96822
2013-06-29,26,24,0.0,13.7,6,49,No moonrise,12:19 PM,05:53 AM,07:18 PM,20,27,27,25,24,27,74,0.7,1015,26,10,82,18,96822
2013-06-30,26,24,0.0,13.7,7,41,12:24 AM,01:13 PM,05:53 AM,07:18 PM,20,27,27,25,28,23,75,0.0,1016,26,10,67,21,96822
2013-07-01,26,24,0.0,13.7,7,40,01:03 AM,02:05 PM,05:53 AM,07:18 PM,20,27,27,25,28,31,75,0.1,1016,26,10,53,21,96822
2013-07-02,25,24,0.0,13.6,5,32,01:44 AM,02:57 PM,05:54 AM,07:18 PM,20,27,27,25,26,34,75,0.2,1015,25,10,53,19,96822
2013-07-03,26,24,0.0,13.6,7,25,02:26 AM,03:48 PM,05:54 AM,07:18 PM,20,27,27,25,22,31,74,0.0,1015,26,10,67,16,96822
2013-07-04,26,24,0.0,13.6,7,18,03:10 AM,04:38 PM,05:54 AM,07:18 PM,19,27,27,25,17,6,71,0.0,1016,26,10,58,12,96822
2013-07-05,26,24,0.0,13.6,7,11,03:56 AM,05:27 PM,05:55 AM,07:18 PM,19,27,27,25,13,2,70,0.0,1016,26,10,42,10,96822
2013-07-06,27,24,0.0,13.3,7,3,04:44 AM,06:14 PM,05:55 AM,07:18 PM,19,27,27,25,7,24,71,0.0,1016,27,10,45,5,96822
2013-07-07,27,24,0.0,13.6,7,0,05:34 AM,06:59 PM,05:55 AM,07:18 PM,20,27,27,25,14,13,73,0.0,1014,27,10,50,11,96822
2013-07-08,27,24,0.0,13.6,7,0,06:24 AM,07:41 PM,05:56 AM,07:18 PM,21,28,28,26,21,26,76,0.0,1015,27,10,83,15,96822
2013-07-09,27,25,0.0,13.6,7,4,07:15 AM,08:21 PM,05:56 AM,07:17 PM,21,28,28,26,40,9,74,0.0,1018,27,10,80,29,96822
2013-07-10,27,25,0.0,13.6,7,11,08:05 AM,09:00 PM,05:56 AM,07:17 PM,21,28,28,26,44,28,74,0.1,1020,27,10,70,32,96822
2013-07-11,27,25,0.0,13.6,7,18,08:56 AM,09:38 PM,05:57 AM,07:17 PM,20,28,28,26,39,30,73,0.1,1018,27,10,74,29,96822
2013-07-12,26,25,0.0,13.6,7,25,09:47 AM,10:14 PM,05:57 AM,07:17 PM,20,27,27,26,31,10,72,0.0,1017,26,10,71,23,96822
2013-07-13,27,24,0.0,13.6,7,33,10:38 AM,10:52 PM,05:57 AM,07:17 PM,20,27,27,25,28,9,71,0.2,1015,27,10,74,21,96822
2013-07-14,27,24,0.0,13.6,7,40,11:32 AM,11:32 PM,05:58 AM,07:17 PM,19,27,27,26,24,7,69,0.0,1014,27,10,83,18,96822
2013-07-15,27,25,0.0,13.6,6,47,12:27 PM,No moonset,05:58 AM,07:17 PM,20,27,27,25,23,29,73,0.7,1015,27,10,98,17,96822
2013-07-16,27,25,0.0,13.6,7,55,01:25 PM,12:14 AM,05:59 AM,07:16 PM,21,28,28,26,27,25,74,0.2,1015,27,10,88,20,96822
2013-07-17,27,24,0.0,13.6,7,62,02:25 PM,01:01 AM,05:59 AM,07:16 PM,21,27,27,26,30,23,74,0.4,1015,27,10,85,22,96822
2013-07-18,26,25,0.0,13.6,7,69,03:27 PM,01:53 AM,05:59 AM,07:16 PM,21,27,27,25,26,24,75,0.1,1016,26,10,73,20,96822
2013-07-19,27,24,0.0,13.2,6,76,04:30 PM,02:50 AM,06:00 AM,07:15 PM,21,28,28,26,21,19,76,0.6,1017,27,10,81,15,96822
2013-07-20,27,24,0.0,13.2,7,84,05:31 PM,03:52 AM,06:00 AM,07:15 PM,20,27,27,25,25,12,74,0.3,1017,27,10,67,19,96822
2013-07-21,26,24,0.0,11.6,7,91,06:28 PM,04:56 AM,06:01 AM,07:15 PM,20,27,27,25,27,18,74,0.0,1015,26,10,64,20,96822
2013-07-22,27,25,0.0,10.3,6,98,07:22 PM,06:02 AM,06:01 AM,07:15 PM,22,29,29,26,15,53,80,0.0,1015,27,10,79,11,96822
2013-07-23,28,25,0.0,11.6,6,100,08:11 PM,07:07 AM,06:01 AM,07:14 PM,23,29,29,26,12,46,81,0.5,1015,28,10,96,9,96822
2013-07-24,27,25,0.0,11.6,7,87,08:56 PM,08:10 AM,06:02 AM,07:14 PM,21,28,28,26,24,22,77,0.0,1015,27,10,72,18,96822
2013-07-25,27,24,0.0,11.6,7,80,09:39 PM,09:10 AM,06:02 AM,07:13 PM,20,27,27,25,24,14,72,0.0,1014,27,10,66,18,96822
2013-07-26,27,25,0.0,11.6,7,73,10:20 PM,10:08 AM,06:03 AM,07:13 PM,20,28,28,26,26,14,73,0.0,1016,27,10,71,20,96822
2013-07-27,27,25,0.0,11.6,7,65,11:01 PM,11:04 AM,06:03 AM,07:13 PM,20,27,27,26,31,17,73,0.1,1016,27,10,70,23,96822
2013-07-28,27,25,0.0,11.6,7,58,11:42 PM,11:58 AM,06:03 AM,07:12 PM,21,28,28,26,28,33,75,0.2,1015,27,10,66,22,96822
2013-07-29,27,26,0.0,7.8,6,51,No moonrise,12:51 PM,06:04 AM,07:12 PM,23,29,29,26,30,75,84,7.2,1012,27,10,87,21,96822
2013-07-30,28,26,0.0,11.6,7,44,12:24 AM,01:43 PM,06:04 AM,07:11 PM,23,30,30,27,31,34,82,0.0,1016,28,10,104,21,96822
2013-07-31,27,25,0.0,11.6,7,40,01:08 AM,02:34 PM,06:04 AM,07:11 PM,22,29,29,26,41,43,78,0.0,1018,27,10,70,30,96822
2013-08-01,27,25,0.0,11.6,7,29,01:54 AM,03:23 PM,06:05 AM,07:10 PM,20,28,28,26,36,12,73,0.0,1018,27,10,73,26,96822
2013-08-02,27,25,0.0,11.6,7,22,02:41 AM,04:11 PM,06:05 AM,07:10 PM,21,28,28,26,30,13,73,0.0,1016,27,10,73,22,96822
2013-08-03,27,25,0.0,11.6,7,15,03:30 AM,04:56 PM,06:06 AM,07:09 PM,20,28,28,26,29,21,73,0.1,1016,27,10,71,22,96822
2013-08-04,27,25,0.0,11.6,6,7,04:19 AM,05:40 PM,06:06 AM,07:08 PM,21,28,28,26,28,23,75,0.2,1015,27,10,72,21,96822
2013-08-05,27,25,0.0,11.6,6,0,05:10 AM,06:21 PM,06:06 AM,07:08 PM,21,28,28,26,28,44,76,0.1,1015,27,10,73,20,96822
2013-08-06,27,25,0.0,11.6,7,0,06:01 AM,07:00 PM,06:07 AM,07:07 PM,20,28,28,26,26,8,72,0.0,1016,27,10,70,19,96822
2013-08-07,27,25,0.0,11.6,7,0,06:52 AM,07:39 PM,06:07 AM,07:07 PM,20,27,27,26,26,8,71,0.0,1016,27,10,70,19,96822
2013-08-08,27,25,0.0,11.6,7,7,07:44 AM,08:16 PM,06:07 AM,07:06 PM,20,28,28,26,26,9,71,0.0,1017,27,10,76,19,96822
2013-08-09,27,25,0.0,10.3,6,14,08:35 AM,08:54 PM,06:08 AM,07:05 PM,21,28,28,26,27,30,76,0.4,1016,27,10,68,20,96822
2013-08-10,27,25,0.0,11.6,6,22,09:28 AM,09:33 PM,06:08 AM,07:05 PM,22,29,29,26,33,54,80,0.9,1016,27,10,69,24,96822
2013-08-11,28,26,0.0,11.6,7,29,10:22 AM,10:14 PM,06:08 AM,07:04 PM,22,29,29,26,38,29,78,0.2,1016,28,10,73,28,96822
2013-08-12,27,25,0.0,11.6,7,36,11:18 AM,10:59 PM,06:09 AM,07:03 PM,21,28,28,26,34,20,73,0.1,1017,27,10,64,25,96822
2013-08-13,27,25,0.0,11.6,7,43,12:16 PM,11:47 PM,06:09 AM,07:03 PM,21,28,28,26,34,26,73,0.0,1016,27,10,65,25,96822
2013-08-14,27,25,0.0,11.6,7,51,01:16 PM,No moonset,06:09 AM,07:02 PM,21,28,28,26,34,17,72,0.0,1015,27,10,78,25,96822
2013-08-15,27,25,0.0,11.6,7,58,02:16 PM,12:40 AM,06:10 AM,07:01 PM,21,28,28,26,34,18,73,0.0,1016,27,10,73,25,96822
2013-08-16,27,25,0.0,11.6,7,65,03:16 PM,01:38 AM,06:10 AM,07:00 PM,21,28,28,26,39,26,75,0.0,1016,27,10,69,28,96822
2013-08-17,27,25,0.0,11.6,7,73,04:14 PM,02:39 AM,06:10 AM,07:00 PM,20,28,28,26,35,11,71,0.0,1016,27,10,71,26,96822
2013-08-18,27,25,0.0,11.6,7,80,05:08 PM,03:43 AM,06:11 AM,06:59 PM,21,28,28,26,29,15,72,0.0,1016,27,10,72,22,96822
2013-08-19,27,25,0.0,11.6,7,87,05:59 PM,04:47 AM,06:11 AM,06:58 PM,20,27,27,26,20,16,71,0.1,1015,27,10,71,15,96822
2013-08-20,28,24,0.0,11.6,7,94,06:46 PM,05:51 AM,06:11 AM,06:57 PM,21,28,28,26,8,14,73,0.4,1014,28,10,113,6,96822
2013-08-21,28,25,0.0,11.6,7,100,07:31 PM,06:52 AM,06:12 AM,06:56 PM,21,29,29,27,6,11,72,0.0,1014,28,10,124,5,96822
2013-08-22,28,25,0.0,11.6,7,100,08:13 PM,07:52 AM,06:12 AM,06:56 PM,22,29,29,26,18,6,75,0.0,1014,28,10,78,13,96822
2013-08-23,27,25,0.0,11.6,7,84,08:55 PM,08:50 AM,06:12 AM,06:55 PM,21,28,28,26,23,20,72,0.0,1015,27,10,68,17,96822
2013-08-24,27,25,0.0,11.6,7,77,09:37 PM,09:46 AM,06:13 AM,06:54 PM,21,28,28,26,28,8,72,0.1,1015,27,10,75,21,96822
2013-08-25,27,25,0.0,11.6,7,69,10:20 PM,10:41 AM,06:13 AM,06:53 PM,20,28,28,26,34,4,70,0.0,1017,27,10,72,25,96822
2013-08-26,28,25,0.0,11.6,7,62,11:04 PM,11:35 AM,06:13 AM,06:52 PM,21,28,28,26,34,6,71,0.0,1018,28,10,76,25,96822
2013-08-27,27,25,0.0,11.6,7,55,11:49 PM,12:26 PM,06:13 AM,06:51 PM,20,28,28,26,31,16,70,0.0,1018,27,10,61,22,96822
2013-08-28,28,24,0.0,11.6,7,47,No moonrise,01:17 PM,06:14 AM,06:50 PM,20,28,28,26,17,20,72,0.1,1014,28,10,31,13,96822
2013-08-29,28,25,0.0,11.6,7,40,12:36 AM,02:05 PM,06:14 AM,06:50 PM,21,28,28,26,19,17,73,0.3,1013,28,10,60,14,96822
2013-08-30,28,25,0.0,11.6,7,33,01:24 AM,02:52 PM,06:14 AM,06:49 PM,21,28,28,26,21,9,71,0.0,1015,28,10,83,15,96822
2013-08-31,27,25,0.0,11.6,7,29,02:14 AM,03:36 PM,06:14 AM,06:48 PM,21,28,28,26,30,23,73,0.1,1016,27,10,76,23,96822
2013-09-01,27,25,0.0,11.6,7,12,03:04 AM,04:18 PM,06:15 AM,06:47 PM,20,28,28,26,35,12,70,0.0,1015,27,10,77,26,96822
2013-09-02,27,25,0.0,11.6,7,4,03:55 AM,04:58 PM,06:15 AM,06:46 PM,20,28,28,26,34,18,69,0.0,1015,27,10,73,25,96822
2013-09-03,27,25,0.0,11.6,7,0,04:46 AM,05:38 PM,06:15 AM,06:45 PM,20,28,28,26,23,11,71,0.1,1015,27,10,58,17,96822
2013-09-04,27,25,0.0,11.6,7,0,05:38 AM,06:16 PM,06:15 AM,06:44 PM,20,28,28,26,19,16,71,0.1,1015,27,10,63,14,96822
2013-09-05,28,25,0.0,11.6,7,0,06:30 AM,06:54 PM,06:16 AM,06:43 PM,20,28,28,26,14,7,68,0.0,1017,28,10,92,10,96822
2013-09-06,28,25,0.0,11.6,7,3,07:23 AM,07:34 PM,06:16 AM,06:42 PM,20,28,28,26,15,11,70,0.1,1017,28,10,65,11,96822
2013-09-07,28,25,0.0,11.6,7,11,08:18 AM,08:14 PM,06:16 AM,06:41 PM,22,29,29,26,27,26,76,0.5,1016,28,10,67,20,96822
2013-09-08,28,25,0.0,11.6,7,18,09:14 AM,08:58 PM,06:16 AM,06:40 PM,22,29,29,27,29,12,74,0.1,1016,28,10,79,21,96822
2013-09-09,27,25,0.0,11.6,7,26,10:11 AM,09:46 PM,06:17 AM,06:39 PM,21,28,28,26,30,8,72,0.0,1017,27,10,70,23,96822
2013-09-10,27,25,0.0,11.6,7,34,11:11 AM,10:36 PM,06:17 AM,06:38 PM,21,29,29,26,27,17,74,0.2,1017,27,10,61,20,96822
2013-09-11,27,26,0.0,11.6,7,41,12:10 PM,11:32 PM,06:17 AM,06:37 PM,22,29,29,26,24,20,75,0.0,1017,27,10,47,18,96822
2013-09-12,28,25,0.0,11.6,7,49,01:09 PM,No moonset,06:17 AM,06:36 PM,22,29,29,26,18,25,78,0.1,1015,28,10,32,13,96822
2013-09-13,27,26,0.0,11.6,6,56,02:05 PM,12:30 AM,06:18 AM,06:36 PM,22,29,29,26,25,32,77,0.6,1013,27,10,63,18,96822
2013-09-14,27,25,0.0,11.6,7,64,02:59 PM,01:31 AM,06:18 AM,06:35 PM,22,29,29,26,21,29,75,0.0,1012,27,10,59,16,96822
2013-09-15,28,26,0.0,11.6,7,71,03:50 PM,02:33 AM,06:18 AM,06:34 PM,22,29,29,27,24,16,75,0.0,1014,28,10,73,18,96822
2013-09-16,28,26,0.0,11.6,7,79,04:37 PM,03:35 AM,06:18 AM,06:33 PM,21,29,29,27,35,17,73,0.3,1016,28,10,69,26,96822
2013-09-17,27,26,0.0,11.6,7,86,05:22 PM,04:36 AM,06:19 AM,06:32 PM,22,29,29,26,36,29,75,0.2,1015,27,10,68,27,96822
2013-09-18,28,26,0.0,11.6,7,94,06:05 PM,05:36 AM,06:19 AM,06:31 PM,21,29,29,27,32,19,73,0.0,1014,28,10,76,23,96822
2013-09-19,28,26,0.0,11.6,7,100,06:47 PM,06:34 AM,06:19 AM,06:30 PM,21,29,29,26,30,9,71,0.0,1015,28,10,68,22,96822
2013-09-20,27,26,0.0,11.6,7,100,07:30 PM,07:32 AM,06:19 AM,06:29 PM,21,28,28,26,32,20,71,0.1,1016,27,10,68,23,96822
2013-09-21,27,25,0.0,11.6,7,83,08:13 PM,08:27 AM,06:20 AM,06:28 PM,21,28,28,26,35,19,71,0.0,1015,27,10,74,26,96822
2013-09-22,27,25,0.0,11.6,7,76,08:57 PM,09:23 AM,06:20 AM,06:27 PM,21,28,28,26,28,11,71,0.1,1016,27,10,71,21,96822
2013-09-23,27,25,0.0,11.6,7,68,09:42 PM,10:16 AM,06:20 AM,06:26 PM,21,28,28,26,26,24,73,0.0,1015,27,10,60,20,96822
2013-09-24,27,25,0.0,11.6,6,61,10:29 PM,11:08 AM,06:20 AM,06:25 PM,21,28,28,26,28,33,73,3.0,1015,27,10,75,21,96822
2013-09-25,27,25,0.0,11.6,7,53,11:17 PM,11:58 AM,06:21 AM,06:24 PM,21,28,28,26,27,27,72,0.0,1015,27,10,69,20,96822
2013-09-26,27,25,0.0,11.6,6,46,No moonrise,12:45 PM,06:21 AM,06:23 PM,21,28,28,26,21,31,71,1.2,1014,27,10,89,15,96822
2013-09-27,27,25,0.0,11.6,7,38,12:06 AM,01:31 PM,06:21 AM,06:22 PM,21,28,28,26,28,27,72,0.1,1016,27,10,86,21,96822
2013-09-28,27,26,0.0,11.6,7,31,12:56 AM,02:13 PM,06:22 AM,06:21 PM,21,28,28,26,35,18,72,0.2,1017,27,10,69,26,96822
2013-09-29,27,25,0.0,11.6,7,23,01:47 AM,02:54 PM,06:22 AM,06:20 PM,20,28,28,26,29,11,71,1.0,1015,27,10,68,21,96822
2013-09-30,27,25,0.0,11.6,6,16,02:37 AM,03:34 PM,06:22 AM,06:19 PM,21,28,28,26,24,15,72,6.5,1015,27,9,91,17,96822
2013-10-01,28,25,0.0,11.6,7,15,03:29 AM,04:12 PM,06:22 AM,06:18 PM,21,29,29,26,26,29,75,1.8,1015,28,10,88,19,96822
2013-10-02,28,26,0.0,11.6,7,8,04:20 AM,04:50 PM,06:23 AM,06:17 PM,22,29,29,27,25,30,74,0.1,1014,28,10,89,18,96822
2013-10-03,28,26,0.0,11.6,7,0,05:14 AM,05:30 PM,06:23 AM,06:17 PM,21,29,29,26,24,24,73,0.1,1014,28,10,90,18,96822
2013-10-04,27,25,0.0,11.6,7,0,06:08 AM,06:11 PM,06:23 AM,06:16 PM,21,28,28,26,29,20,74,0.3,1014,27,10,81,21,96822
2013-10-05,27,25,0.0,11.6,7,0,07:05 AM,06:55 PM,06:24 AM,06:15 PM,21,28,28,26,30,30,74,0.2,1015,27,10,70,22,96822
2013-10-06,26,25,0.0,11.6,6,7,08:03 AM,07:42 PM,06:24 AM,06:14 PM,21,28,28,26,29,26,74,0.7,1014,26,10,74,21,96822
2013-10-07,27,25,0.0,11.6,7,14,09:04 AM,08:33 PM,06:24 AM,06:13 PM,21,28,28,26,29,29,73,0.0,1016,27,10,88,21,96822
2013-10-08,27,25,0.0,11.6,6,21,10:04 AM,09:28 PM,06:24 AM,06:12 PM,21,28,28,26,31,30,74,0.3,1017,27,10,78,23,96822
2013-10-09,27,25,0.0,11.6,7,28,11:04 AM,10:25 PM,06:25 AM,06:11 PM,21,28,28,26,32,22,73,0.1,1015,27,10,77,23,96822
2013-10-10,27,25,0.0,11.6,7,36,12:01 PM,11:26 PM,06:25 AM,06:10 PM,21,28,28,26,21,21,74,0.3,1014,27,10,76,15,96822
2013-10-11,28,25,0.0,11.6,7,43,12:55 PM,No moonset,06:25 AM,06:10 PM,21,29,29,26,5,19,74,1.9,1015,28,10,197,4,96822
2013-10-12,28,25,0.0,11.6,7,50,01:46 PM,12:26 AM,06:26 AM,06:09 PM,21,29,29,26,4,16,73,0.7,1015,28,10,285,3,96822
2013-10-13,28,25,0.0,11.6,7,58,02:32 PM,01:27 AM,06:26 AM,06:08 PM,21,28,28,26,9,19,73,2.1,1014,28,10,226,6,96822
2013-10-14,27,25,0.0,11.6,6,65,03:17 PM,02:26 AM,06:27 AM,06:07 PM,20,28,28,26,10,22,72,3.7,1014,27,10,67,7,96822
2013-10-15,27,24,0.0,11.6,6,72,04:00 PM,03:25 AM,06:27 AM,06:06 PM,20,28,28,26,14,15,73,1.8,1014,27,10,69,10,96822
2013-10-16,27,25,0.0,11.6,7,79,04:41 PM,04:22 AM,06:27 AM,06:06 PM,20,28,28,26,17,10,73,0.1,1014,27,10,74,12,96822
2013-10-17,28,24,0.0,11.6,7,87,05:23 PM,05:19 AM,06:28 AM,06:05 PM,21,28,28,26,6,14,75,0.6,1014,28,10,181,4,96822
2013-10-18,27,25,0.0,11.6,7,94,06:06 PM,06:15 AM,06:28 AM,06:04 PM,20,28,28,26,9,6,71,0.0,1013,27,10,283,7,96822
2013-10-19,27,24,0.0,11.6,7,100,06:49 PM,07:10 AM,06:28 AM,06:03 PM,20,27,27,26,9,13,71,0.1,1011,27,10,282,7,96822
2013-10-20,26,25,0.0,11.6,7,100,07:35 PM,08:05 AM,06:29 AM,06:03 PM,20,27,27,25,7,23,72,0.1,1012,26,10,283,5,96822
2013-10-21,27,24,0.0,11.6,7,84,08:21 PM,08:58 AM,06:29 AM,06:02 PM,18,27,27,25,8,9,66,0.0,1014,27,10,282,6,96822
2013-10-22,26,24,0.0,10.2,6,77,09:09 PM,09:49 AM,06:30 AM,06:01 PM,20,27,27,25,16,30,71,0.0,1014,26,10,77,12,96822
2013-10-23,27,25,0.0,11.6,7,70,09:58 PM,10:38 AM,06:30 AM,06:00 PM,20,28,28,26,19,9,71,0.1,1015,27,10,59,14,96822
2013-10-24,27,24,0.0,11.6,7,62,10:48 PM,11:24 AM,06:31 AM,06:00 PM,20,27,27,26,18,10,72,0.2,1014,27,10,69,13,96822
2013-10-25,28,25,0.0,8.7,7,55,11:38 PM,12:07 PM,06:31 AM,05:59 PM,21,28,28,26,13,19,73,0.1,1014,28,10,84,10,96822
2013-10-26,29,25,0.0,8.7,7,48,No moonrise,12:49 PM,06:31 AM,05:59 PM,21,29,29,27,4,30,73,0.0,1015,29,10,189,3,96822
2013-10-27,28,25,0.0,8.7,6,41,12:28 AM,01:29 PM,06:32 AM,05:58 PM,22,29,29,26,7,18,75,3.9,1015,28,10,222,5,96822
2013-10-28,27,25,0.0,8.7,7,33,01:19 AM,02:07 PM,06:32 AM,05:57 PM,22,28,28,26,14,13,75,0.1,1015,27,10,75,10,96822
2013-10-29,27,25,0.0,8.7,7,26,02:09 AM,02:45 PM,06:33 AM,05:57 PM,21,28,28,26,22,21,74,0.1,1016,27,10,76,16,96822
2013-10-30,27,25,0.0,8.7,7,19,03:01 AM,03:24 PM,06:33 AM,05:56 PM,21,28,28,26,18,24,74,0.3,1017,27,10,70,13,96822
2013-10-31,27,25,0.0,8.7,6,15,03:55 AM,04:03 PM,06:34 AM,05:56 PM,21,28,28,26,23,17,75,1.7,1017,27,10,71,17,96822
2013-11-01,27,25,0.0,8.7,6,0,04:50 AM,04:46 PM,06:34 AM,05:55 PM,21,28,28,26,33,25,73,0.2,1017,27,10,63,24,96822
2013-11-02,27,25,0.0,8.7,7,0,05:49 AM,05:33 PM,06:35 AM,05:55 PM,20,27,27,26,35,17,72,0.0,1017,27,10,67,26,96822
2013-11-03,26,25,0.0,8.7,7,0,06:49 AM,06:23 PM,06:35 AM,05:54 PM,20,27,27,26,34,17,71,0.2,1017,26,10,66,25,96822
2013-11-04,26,24,0.0,8.7,6,3,07:52 AM,07:18 PM,06:36 AM,05:54 PM,20,27,27,25,23,20,73,2.6,1016,26,10,61,17,96822
2013-11-05,27,24,0.0,8.7,6,10,08:54 AM,08:16 PM,06:36 AM,05:53 PM,20,27,27,26,18,16,73,0.7,1015,27,10,45,13,96822
2013-11-06,26,24,0.0,8.7,6,18,09:54 AM,09:18 PM,06:37 AM,05:53 PM,20,27,27,25,10,15,73,0.7,1014,26,10,75,7,96822
2013-11-07,27,24,0.0,8.7,6,26,10:51 AM,10:20 PM,06:38 AM,05:52 PM,20,28,28,26,11,33,73,1.8,1014,27,10,90,8,96822
2013-11-08,27,25,0.0,8.7,6,33,11:44 AM,11:22 PM,06:38 AM,05:52 PM,21,28,28,26,19,22,77,0.9,1014,27,10,62,13,96822
2013-11-09,25,24,0.0,8.7,5,41,12:31 PM,No moonset,06:39 AM,05:51 PM,21,27,27,25,26,43,80,9.0,1012,25,10,55,17,96822
2013-11-10,25,23,0.0,8.7,6,48,01:17 PM,12:21 AM,06:39 AM,05:51 PM,19,26,26,24,44,49,75,5.0,1013,25,10,47,32,96822
2013-11-11,25,23,0.0,8.7,6,56,01:59 PM,01:20 AM,06:40 AM,05:51 PM,18,25,25,24,30,16,69,0.4,1014,25,10,46,23,96822
2013-11-12,24,22,0.0,8.7,6,63,02:40 PM,02:16 AM,06:40 AM,05:50 PM,17,25,25,23,20,12,67,0.1,1015,24,10,103,15,96822
2013-11-13,25,22,0.0,8.7,6,71,03:21 PM,03:12 AM,06:41 AM,05:50 PM,17,26,26,24,10,24,64,0.0,1014,25,10,89,7,96822
2013-11-14,25,23,0.0,8.7,5,78,04:02 PM,04:07 AM,06:42 AM,05:50 PM,18,26,26,24,9,40,69,3.8,1015,25,10,82,6,96822
2013-11-15,27,23,0.0,8.7,7,86,04:44 PM,05:02 AM,06:42 AM,05:50 PM,22,28,28,26,13,34,81,5.9,1016,27,10,64,9,96822
2013-11-16,26,25,0.0,8.7,7,93,05:29 PM,05:56 AM,06:43 AM,05:49 PM,21,28,28,26,27,32,76,0.1,1016,26,10,67,19,96822
2013-11-17,27,25,0.0,5.7,6,100,06:14 PM,06:49 AM,06:43 AM,05:49 PM,21,27,27,26,11,50,74,0.2,1014,27,10,167,8,96822
2013-11-18,27,24,0.0,8.7,7,100,07:02 PM,07:41 AM,06:44 AM,05:49 PM,20,27,27,26,4,4,71,0.0,1014,27,10,109,3,96822
2013-11-19,27,24,0.0,8.7,7,84,07:51 PM,08:30 AM,06:45 AM,05:49 PM,20,27,27,26,4,3,71,0.0,1014,27,10,164,3,96822
2013-11-20,27,24,0.0,7.2,6,76,08:40 PM,09:18 AM,06:45 AM,05:49 PM,21,27,27,25,4,34,74,0.9,1014,27,10,194,3,96822
2013-11-21,27,25,0.0,8.7,6,69,09:31 PM,10:03 AM,06:46 AM,05:49 PM,20,28,28,26,6,38,72,0.0,1015,27,10,172,4,96822
2013-11-22,26,24,0.0,8.7,6,61,10:20 PM,10:45 AM,06:47 AM,05:48 PM,20,27,27,25,16,23,73,0.6,1016,26,10,249,12,96822
2013-11-23,25,23,0.0,8.7,5,54,11:10 PM,11:25 AM,06:47 AM,05:48 PM,18,26,26,24,26,26,70,0.2,1015,25,10,25,20,96822
2013-11-24,25,23,0.0,8.7,6,46,12:00 AM,12:03 PM,06:48 AM,05:48 PM,17,25,25,24,24,9,66,0.1,1014,25,10,63,18,96822
2013-11-25,25,23,0.0,8.7,5,39,No moonrise,12:40 PM,06:49 AM,05:48 PM,18,26,26,24,27,39,70,0.1,1016,25,10,71,20,96822
2013-11-26,26,24,0.0,8.7,6,31,12:50 AM,01:18 PM,06:49 AM,05:48 PM,19,27,27,25,28,43,72,0.0,1017,26,10,77,20,96822
2013-11-27,26,24,0.0,8.7,7,24,01:42 AM,01:56 PM,06:50 AM,05:48 PM,19,27,27,25,18,15,71,0.0,1016,26,10,87,13,96822
2013-11-28,26,24,0.0,8.7,7,16,02:35 AM,02:36 PM,06:51 AM,05:48 PM,20,27,27,25,14,9,72,0.2,1015,26,10,122,10,96822
2013-11-29,26,24,0.0,8.7,6,8,03:31 AM,03:20 PM,06:51 AM,05:48 PM,20,27,27,25,20,26,73,1.5,1013,26,10,153,14,96822
2013-11-30,26,24,0.0,8.7,7,1,04:30 AM,04:08 PM,06:52 AM,05:48 PM,21,27,27,25,33,31,76,2.7,1014,26,10,174,23,96822
2013-12-01,25,24,0.0,7.2,5,1,05:32 AM,05:01 PM,06:53 AM,05:49 PM,20,26,26,24,27,63,77,9.8,1014,25,9,184,17,96822
2013-12-02,26,24,0.0,5.6,6,0,06:35 AM,05:59 PM,06:53 AM,05:49 PM,20,27,27,25,7,50,75,0.7,1014,26,10,241,5,96822
2013-12-03,26,24,0.0,8.7,7,0,07:38 AM,07:02 PM,06:54 AM,05:49 PM,20,27,27,25,11,13,75,0.2,1014,26,10,78,8,96822
2013-12-04,26,24,0.0,8.7,7,6,08:38 AM,08:06 PM,06:55 AM,05:49 PM,19,26,26,25,16,9,72,0.0,1014,26,10,89,11,96822
2013-12-05,26,23,0.0,8.7,6,13,09:35 AM,09:10 PM,06:55 AM,05:49 PM,19,26,26,24,8,10,71,0.0,1015,26,10,160,5,96822
